"","Binaria","Ordinal","rpb","Bin_0","Bin_1","Missing"
"2194","D37","Oswestry10_v1","0.210777461192361","108","21","103"
"2195","D37","Somatoria_Owestry","0.206923372945936","108","21","103"
"2196","D37","Ord_RMDQ","0.157670184915912","55","15","65"
"2197","D37","SF12_M1_1_v1","0.370848358617833","108","21","103"
"2198","D37","SF12_M1_2_v1","-0.238806013024412","108","21","103"
"2199","D37","SF12_M1_3_v1","-0.294495521887747","108","21","103"
"2200","D37","SF12_M1_4_v1","-0.397720441667387","108","21","103"
"2201","D37","SF12_M1_5_v1","-0.318984941711959","108","21","103"
"2202","D37","SF12_M1_6_v1","-0.381137642849803","108","21","103"
"2203","D37","SF12_M1_7_v1","-0.359088236761439","108","21","103"
"2204","D37","SF12_M1_8_v1","0.0638014046677623","108","21","103"
"2205","D37","SF12_M1_9_v1","-0.229831467641413","108","21","103"
"2206","D37","SF12_M1_10_v1","-0.292957348144599","108","21","103"
"2207","D37","SF12_M1_11_v1","-0.120192528672481","108","21","103"
"2208","D37","SF12_M1_12_v1","-0.131566783602126","108","21","103"
"2209","D38","Se_SP_haquantosanos",NA,"24","0","1"
"2210","D38","QtCirColuna","-0.186031512409075","50","1","95"
"2211","D38","Trabalho_Cansativo","-0.316034606312462","130","2","7"
"2212","D38","Licenca_Tempo",NA,"6","0","0"
"2213","D38","Tempo_dor_costas","-0.147489842660992","128","3","11"
"2214","D38","Tempo_dor_pernas","0.0544982903284341","128","3","10"
"2215","D38","Andar_velocidade","-0.0200686185825771","126","3","6"
"2216","D38","Dor_costas_VAS","-0.52344197566382","125","3","53"
"2217","D38","Dor_pernas_VAS","0.576632794239509","124","3","75"
"2218","D38","IDADE","-0.108370394112446","132","3","67"
"2219","D38","BPI_3_v1","0.300085936903348","129","3","104"
"2220","D38","BPI_4_v1","0.306420792494953","129","3","104"
"2221","D38","BPI_5_v1","0.385344808903365","129","3","104"
"2222","D38","BPI_6_v1","-0.49204211309925","128","3","0"
"2223","D38","BPI_8_v1","0.0358560765390382","96","2","62"
"2224","D38","BPI_9a_v1","0.363714207757102","81","3","71"
"2225","D38","BPI_9b_v1","0.285046841039852","81","3","71"
"2226","D38","BPI_9c_v1","0.11248408171493","81","3","71"
"2227","D38","BPI_9d_v1","0.0922384953066835","81","3","71"
"2228","D38","BPI_9e_v1","0.35623547397243","81","3","71"
"2229","D38","BPI_9f_v1","0.492191144975755","81","3","71"
"2230","D38","BPI_9g_v1","0.126490786949044","81","3","71"
"2231","D38","Oswestry1_v1","0.27691230485509","126","3","103"
"2232","D38","Oswestry2_v1","-0.0136388922789627","126","3","103"
"2233","D38","Oswestry3_v1","-0.0781478078490859","126","3","103"
"2234","D38","Oswestry4_v1","-0.0531362189264894","126","3","103"
"2235","D38","Oswestry5_v1","-0.0802163444615916","126","3","103"
"2236","D38","Oswestry6_v1","-0.0661899087126064","126","3","103"
"2237","D38","Oswestry7_v1","0.570752856489673","126","3","103"
"2238","D38","Oswestry8_v1","-0.130757685451253","126","3","103"
"2239","D38","Oswestry9_v1","-0.00907089785893775","126","3","103"
"2240","D38","Oswestry10_v1","-0.0152592669220609","126","3","103"
"2241","D38","Somatoria_Owestry","0.0382553481699891","126","3","103"
"2242","D38","Ord_RMDQ","-0.296496131058167","69","1","65"
"2243","D38","SF12_M1_1_v1","0.112731958396149","126","3","103"
"2244","D38","SF12_M1_2_v1","-0.322369012560174","126","3","103"
"2245","D38","SF12_M1_3_v1","-0.361044785087897","126","3","103"
"2246","D38","SF12_M1_4_v1","-0.00227837315583515","126","3","103"
"2247","D38","SF12_M1_5_v1","-0.0428858320506591","126","3","103"
"2248","D38","SF12_M1_6_v1","-0.110634713656346","126","3","103"
"2249","D38","SF12_M1_7_v1","-0.112197181738271","126","3","103"
"2250","D38","SF12_M1_8_v1","0.077309049049351","126","3","103"
"2251","D38","SF12_M1_9_v1","-0.222998467762691","126","3","103"
"2252","D38","SF12_M1_10_v1","-0.442843271637583","126","3","103"
"2253","D38","SF12_M1_11_v1","-0.203869919223751","126","3","103"
"2254","D38","SF12_M1_12_v1","-0.122762926840497","126","3","103"
"2255","D39","Se_SP_haquantosanos","0.558285718570831","21","3","1"
"2256","D39","QtCirColuna","0.251035052221062","45","6","95"
"2257","D39","Trabalho_Cansativo","-0.112673444698473","117","15","7"
"2258","D39","Licenca_Tempo",NA,"6","0","0"
"2259","D39","Tempo_dor_costas","0.138545922585622","116","15","11"
"2260","D39","Tempo_dor_pernas","0.122500399233427","116","15","10"
"2261","D39","Andar_velocidade","-0.270391019396591","115","14","6"
"2262","D39","Dor_costas_VAS","0.225125849039608","113","15","53"
"2263","D39","Dor_pernas_VAS","0.468398747223304","112","15","75"
"2264","D39","IDADE","0.342727994730787","120","15","67"
"2265","D39","BPI_3_v1","0.410014718086451","117","15","104"
"2266","D39","BPI_4_v1","0.317187891326897","117","15","104"
"2267","D39","BPI_5_v1","0.50310983343763","117","15","104"
"2268","D39","BPI_6_v1","0.308839341101455","116","15","0"
"2269","D39","BPI_8_v1","-0.181220626509777","84","14","62"
"2270","D39","BPI_9a_v1","0.0670006615895365","70","14","71"
"2271","D39","BPI_9b_v1","0.0827332627774814","70","14","71"
"2272","D39","BPI_9c_v1","0.0713743444955542","70","14","71"
"2273","D39","BPI_9d_v1","-0.0193351246633698","70","14","71"
"2274","D39","BPI_9e_v1","0.134819450670471","70","14","71"
"2275","D39","BPI_9f_v1","0.133097054411053","70","14","71"
"2276","D39","BPI_9g_v1","0.194659812286809","70","14","71"
"2277","D39","Oswestry1_v1","0.224555974627157","115","14","103"
"2278","D39","Oswestry2_v1","0.183281683675629","115","14","103"
"2279","D39","Oswestry3_v1","0.069516292976236","115","14","103"
"2280","D39","Oswestry4_v1","0.161928164758243","115","14","103"
"2281","D39","Oswestry5_v1","0.0746639283528703","115","14","103"
"2282","D39","Oswestry6_v1","-0.135469831886961","115","14","103"
"2283","D39","Oswestry7_v1","0.253025250967579","115","14","103"
"2284","D39","Oswestry8_v1","0.149263702588493","115","14","103"
"2285","D39","Oswestry9_v1","0.166695687299247","115","14","103"
"2286","D39","Oswestry10_v1","0.198596888610483","115","14","103"
"2287","D39","Somatoria_Owestry","0.148485193556013","115","14","103"
"2288","D39","Ord_RMDQ","0.0358478007044056","58","12","65"
"2289","D39","SF12_M1_1_v1","0.351159902226499","115","14","103"
"2290","D39","SF12_M1_2_v1","-0.229863768968194","115","14","103"
"2291","D39","SF12_M1_3_v1","-0.279275630523135","115","14","103"
"2292","D39","SF12_M1_4_v1","-0.340713972396322","115","14","103"
"2293","D39","SF12_M1_5_v1","-0.260827535402569","115","14","103"
"2294","D39","SF12_M1_6_v1","-0.386658074844458","115","14","103"
"2295","D39","SF12_M1_7_v1","-0.356749338729664","115","14","103"
"2296","D39","SF12_M1_8_v1","0.0813783901407534","115","14","103"
"2297","D39","SF12_M1_9_v1","-0.176240021063737","115","14","103"
"2298","D39","SF12_M1_10_v1","-0.169999337785465","115","14","103"
"2299","D39","SF12_M1_11_v1","-0.118387482221218","115","14","103"
"2300","D39","SF12_M1_12_v1","-0.142550181234217","115","14","103"
"2301","D4","Se_SP_haquantosanos",NA,"24","0","1"
"2302","D4","QtCirColuna","0.245223357266508","50","1","95"
"2303","D4","Trabalho_Cansativo","-0.208534032214133","128","4","7"
"2304","D4","Licenca_Tempo",NA,"6","0","0"
"2305","D4","Tempo_dor_costas","0.143264002809888","127","4","11"
"2306","D4","Tempo_dor_pernas","-0.00738855448339939","127","4","10"
"2307","D4","Andar_velocidade","0.237511520499277","125","4","6"
"2308","D4","Dor_costas_VAS","0.314987406535773","124","4","53"
"2309","D4","Dor_pernas_VAS","0.0947412403056742","123","4","75"
"2310","D4","IDADE","-0.145949902309472","131","4","67"
"2311","D4","BPI_3_v1","0.255434857867837","128","4","104"
"2312","D4","BPI_4_v1","0.192949548633176","128","4","104"
"2313","D4","BPI_5_v1","0.196750947946039","128","4","104"
"2314","D4","BPI_6_v1","0.144820033027689","127","4","0"
"2315","D4","BPI_8_v1","0.306291298404244","94","4","62"
"2316","D4","BPI_9a_v1","0.162946759520335","80","4","71"
"2317","D4","BPI_9b_v1","0.208394741332656","80","4","71"
"2318","D4","BPI_9c_v1","0.253622512536932","80","4","71"
"2319","D4","BPI_9d_v1","0.487027607468459","80","4","71"
"2320","D4","BPI_9e_v1","0.388106667563679","80","4","71"
"2321","D4","BPI_9f_v1","0.420835106986271","80","4","71"
"2322","D4","BPI_9g_v1","0.179188070681821","80","4","71"
"2323","D4","Oswestry1_v1","0.129477642020659","125","4","103"
"2324","D4","Oswestry2_v1","0.370081697479062","125","4","103"
"2325","D4","Oswestry3_v1","-0.0819511306315911","125","4","103"
"2326","D4","Oswestry4_v1","0.298240783943307","125","4","103"
"2327","D4","Oswestry5_v1","-0.0841203394528423","125","4","103"
"2328","D4","Oswestry6_v1","0.166221702999495","125","4","103"
"2329","D4","Oswestry7_v1","0.243267740618796","125","4","103"
"2330","D4","Oswestry8_v1","0.143651035281795","125","4","103"
"2331","D4","Oswestry9_v1","0.126831509988385","125","4","103"
"2332","D4","Oswestry10_v1","-0.0848101222521987","125","4","103"
"2333","D4","Somatoria_Owestry","0.133869258155458","125","4","103"
"2334","D4","Ord_RMDQ","0.756057381450423","68","2","65"
"2335","D4","SF12_M1_1_v1","0.281147685513232","125","4","103"
"2336","D4","SF12_M1_2_v1","-0.44189032470524","125","4","103"
"2337","D4","SF12_M1_3_v1","-0.167181192218963","125","4","103"
"2338","D4","SF12_M1_4_v1","-0.336288029343467","125","4","103"
"2339","D4","SF12_M1_5_v1","-0.394138494123948","125","4","103"
"2340","D4","SF12_M1_6_v1","-0.468490249560192","125","4","103"
"2341","D4","SF12_M1_7_v1","-0.467501329538629","125","4","103"
"2342","D4","SF12_M1_8_v1","0.248671391541444","125","4","103"
"2343","D4","SF12_M1_9_v1","-0.268766746870486","125","4","103"
"2344","D4","SF12_M1_10_v1","-0.129345114187927","125","4","103"
"2345","D4","SF12_M1_11_v1","-0.247100088819228","125","4","103"
"2346","D4","SF12_M1_12_v1","-0.306164403059061","125","4","103"
"2347","D40","Se_SP_haquantosanos","-0.537046968939369","23","1","1"
"2348","D40","QtCirColuna","-0.186031512409075","50","1","95"
"2349","D40","Trabalho_Cansativo","-0.35190117936135","128","4","7"
"2350","D40","Licenca_Tempo",NA,"6","0","0"
"2351","D40","Tempo_dor_costas","-0.284882244138804","126","5","11"
"2352","D40","Tempo_dor_pernas","-0.0479718462355449","126","5","10"
"2353","D40","Andar_velocidade","0.0857306684014092","124","5","6"
"2354","D40","Dor_costas_VAS","-0.304945323309981","123","5","53"
"2355","D40","Dor_pernas_VAS","0.404701591645813","122","5","75"
"2356","D40","IDADE","-0.0787511589855659","130","5","67"
"2357","D40","BPI_3_v1","0.253445778897177","127","5","104"
"2358","D40","BPI_4_v1","0.295381477762434","127","5","104"
"2359","D40","BPI_5_v1","0.21907219910047","127","5","104"
"2360","D40","BPI_6_v1","-0.379637097967382","126","5","0"
"2361","D40","BPI_8_v1","0.0783175218704522","94","4","62"
"2362","D40","BPI_9a_v1","0.265750579892331","79","5","71"
"2363","D40","BPI_9b_v1","0.305572893185258","79","5","71"
"2364","D40","BPI_9c_v1","0.124412056278154","79","5","71"
"2365","D40","BPI_9d_v1","-0.00680130657550286","79","5","71"
"2366","D40","BPI_9e_v1","0.354075221719284","79","5","71"
"2367","D40","BPI_9f_v1","0.268080242439578","79","5","71"
"2368","D40","BPI_9g_v1","-0.0416299864354335","79","5","71"
"2369","D40","Oswestry1_v1","0.195034329371851","124","5","103"
"2370","D40","Oswestry2_v1","-0.0468873687040635","124","5","103"
"2371","D40","Oswestry3_v1","-0.0852870333262027","124","5","103"
"2372","D40","Oswestry4_v1","-0.0806595140517701","124","5","103"
"2373","D40","Oswestry5_v1","0.0151213299750762","124","5","103"
"2374","D40","Oswestry6_v1","0.0258531402278219","124","5","103"
"2375","D40","Oswestry7_v1","0.4257080749608","124","5","103"
"2376","D40","Oswestry8_v1","-0.201143428658698","124","5","103"
"2377","D40","Oswestry9_v1","-0.0382783508828909","124","5","103"
"2378","D40","Oswestry10_v1","-0.0452969313810745","124","5","103"
"2379","D40","Somatoria_Owestry","0.0105283066157448","124","5","103"
"2380","D40","Ord_RMDQ","-0.296496131058167","69","1","65"
"2381","D40","SF12_M1_1_v1","0.0687709693972447","124","5","103"
"2382","D40","SF12_M1_2_v1","-0.135701678982387","124","5","103"
"2383","D40","SF12_M1_3_v1","-0.173986469770517","124","5","103"
"2384","D40","SF12_M1_4_v1","-0.109406654841112","124","5","103"
"2385","D40","SF12_M1_5_v1","-0.0915272063552828","124","5","103"
"2386","D40","SF12_M1_6_v1","-0.0304479306407911","124","5","103"
"2387","D40","SF12_M1_7_v1","-0.0328262175369507","124","5","103"
"2388","D40","SF12_M1_8_v1","-0.138888715112806","124","5","103"
"2389","D40","SF12_M1_9_v1","-0.0398857348458233","124","5","103"
"2390","D40","SF12_M1_10_v1","-0.427509136200277","124","5","103"
"2391","D40","SF12_M1_11_v1","-0.0283761153045662","124","5","103"
"2392","D40","SF12_M1_12_v1","0.0137413318012764","124","5","103"
"2393","D41","Se_SP_haquantosanos","-0.537046968939369","23","1","1"
"2394","D41","QtCirColuna","0.517509095304369","49","2","95"
"2395","D41","Trabalho_Cansativo","-0.208921574706393","125","7","7"
"2396","D41","Licenca_Tempo",NA,"6","0","0"
"2397","D41","Tempo_dor_costas","-0.0772562277821352","124","7","11"
"2398","D41","Tempo_dor_pernas","-0.100405253875768","124","7","10"
"2399","D41","Andar_velocidade","0.017669470337112","122","7","6"
"2400","D41","Dor_costas_VAS","0.0401966844205576","121","7","53"
"2401","D41","Dor_pernas_VAS","0.310460747734926","120","7","75"
"2402","D41","IDADE","0.0145349317638107","128","7","67"
"2403","D41","BPI_3_v1","0.293169140172002","125","7","104"
"2404","D41","BPI_4_v1","0.03112784577178","125","7","104"
"2405","D41","BPI_5_v1","0.185697367195861","125","7","104"
"2406","D41","BPI_6_v1","-0.0138782883769865","124","7","0"
"2407","D41","BPI_8_v1","0.118549437802159","91","7","62"
"2408","D41","BPI_9a_v1","0.201436148896912","77","7","71"
"2409","D41","BPI_9b_v1","0.303364812225513","77","7","71"
"2410","D41","BPI_9c_v1","0.287158568930479","77","7","71"
"2411","D41","BPI_9d_v1","0.131292001636367","77","7","71"
"2412","D41","BPI_9e_v1","0.318005170124395","77","7","71"
"2413","D41","BPI_9f_v1","0.0124454094165081","77","7","71"
"2414","D41","BPI_9g_v1","0.0479538782128822","77","7","71"
"2415","D41","Oswestry1_v1","0.159300704116352","122","7","103"
"2416","D41","Oswestry2_v1","0.00851947308493806","122","7","103"
"2417","D41","Oswestry3_v1","-0.031148414083561","122","7","103"
"2418","D41","Oswestry4_v1","-0.0965565137153034","122","7","103"
"2419","D41","Oswestry5_v1","0.0631649117236224","122","7","103"
"2420","D41","Oswestry6_v1","-0.00232113575038631","122","7","103"
"2421","D41","Oswestry7_v1","0.138816092231556","122","7","103"
"2422","D41","Oswestry8_v1","-0.0409682481660803","122","7","103"
"2423","D41","Oswestry9_v1","-0.118862098416896","122","7","103"
"2424","D41","Oswestry10_v1","0.069644464106829","122","7","103"
"2425","D41","Somatoria_Owestry","0.0112484511000088","122","7","103"
"2426","D41","Ord_RMDQ","-0.0236297836329244","67","3","65"
"2427","D41","SF12_M1_1_v1","0.0486302146634127","122","7","103"
"2428","D41","SF12_M1_2_v1","-0.0460265971291218","122","7","103"
"2429","D41","SF12_M1_3_v1","-0.0851332508439821","122","7","103"
"2430","D41","SF12_M1_4_v1","-0.263761878901233","122","7","103"
"2431","D41","SF12_M1_5_v1","-0.169461707704187","122","7","103"
"2432","D41","SF12_M1_6_v1","-0.0945470440847582","122","7","103"
"2433","D41","SF12_M1_7_v1","-0.045330583530746","122","7","103"
"2434","D41","SF12_M1_8_v1","-0.122831861124445","122","7","103"
"2435","D41","SF12_M1_9_v1","-0.149097236352852","122","7","103"
"2436","D41","SF12_M1_10_v1","-0.367341551242656","122","7","103"
"2437","D41","SF12_M1_11_v1","-0.00492160129762913","122","7","103"
"2438","D41","SF12_M1_12_v1","0.0823198646405253","122","7","103"
"2439","D42","Se_SP_haquantosanos",NA,"24","0","1"
"2440","D42","QtCirColuna","0.245223357266508","50","1","95"
"2441","D42","Trabalho_Cansativo","-0.153334771906846","129","3","7"
"2442","D42","Licenca_Tempo","-0.332185346731519","5","1","0"
"2443","D42","Tempo_dor_costas","-0.147489842660992","128","3","11"
"2444","D42","Tempo_dor_pernas","-0.437865574018108","128","3","10"
"2445","D42","Andar_velocidade","-0.0200686185825771","126","3","6"
"2446","D42","Dor_costas_VAS","-0.157318626565629","125","3","53"
"2447","D42","Dor_pernas_VAS","-0.338771766615712","124","3","75"
"2448","D42","IDADE","-0.317506242399621","132","3","67"
"2449","D42","BPI_3_v1","-0.188942997309516","129","3","104"
"2450","D42","BPI_4_v1","-0.0495531974661805","129","3","104"
"2451","D42","BPI_5_v1","-0.273534916164565","129","3","104"
"2452","D42","BPI_6_v1","-0.131944253791978","128","3","0"
"2453","D42","BPI_8_v1","0.0863916643691805","95","3","62"
"2454","D42","BPI_9a_v1","-0.133766240997177","82","2","71"
"2455","D42","BPI_9b_v1","-0.122823360260518","82","2","71"
"2456","D42","BPI_9c_v1","-0.133396380380161","82","2","71"
"2457","D42","BPI_9d_v1","0.0287043554488883","82","2","71"
"2458","D42","BPI_9e_v1","-0.0677195788929412","82","2","71"
"2459","D42","BPI_9f_v1","-0.00694116951858081","82","2","71"
"2460","D42","BPI_9g_v1","-0.204498549001366","82","2","71"
"2461","D42","Oswestry1_v1","0.0314024263237731","126","3","103"
"2462","D42","Oswestry2_v1","-0.0136388922789627","126","3","103"
"2463","D42","Oswestry3_v1","0.0418648970620103","126","3","103"
"2464","D42","Oswestry4_v1","0.0507209362480126","126","3","103"
"2465","D42","Oswestry5_v1","-0.0802163444615916","126","3","103"
"2466","D42","Oswestry6_v1","0.0836083057422397","126","3","103"
"2467","D42","Oswestry7_v1","0.269619447544201","126","3","103"
"2468","D42","Oswestry8_v1","-0.130757685451253","126","3","103"
"2469","D42","Oswestry9_v1","-0.00907089785893775","126","3","103"
"2470","D42","Oswestry10_v1","0.115970428607663","126","3","103"
"2471","D42","Somatoria_Owestry","0.0382553481699891","126","3","103"
"2472","D42","Ord_RMDQ","0.131825389586228","68","2","65"
"2473","D42","SF12_M1_1_v1","-0.0115622521431948","126","3","103"
"2474","D42","SF12_M1_2_v1","-0.124342333416067","126","3","103"
"2475","D42","SF12_M1_3_v1","0.0422000398154685","126","3","103"
"2476","D42","SF12_M1_4_v1","-0.100248418856747","126","3","103"
"2477","D42","SF12_M1_5_v1","0.0595636556259155","126","3","103"
"2478","D42","SF12_M1_6_v1","0.0962040988316051","126","3","103"
"2479","D42","SF12_M1_7_v1","0.0930997891019695","126","3","103"
"2480","D42","SF12_M1_8_v1","0.46088086933267","126","3","103"
"2481","D42","SF12_M1_9_v1","0.0433608131760788","126","3","103"
"2482","D42","SF12_M1_10_v1","-0.0594420498842393","126","3","103"
"2483","D42","SF12_M1_11_v1","-0.330919289174783","126","3","103"
"2484","D42","SF12_M1_12_v1","-0.122762926840497","126","3","103"
"2485","D43","Se_SP_haquantosanos","-0.357318102840138","23","1","1"
"2486","D43","QtCirColuna","-0.208902754067818","49","2","95"
"2487","D43","Trabalho_Cansativo","0.302525360789184","129","3","7"
"2488","D43","Licenca_Tempo","-0.332185346731519","5","1","0"
"2489","D43","Tempo_dor_costas","0.326068230588762","128","3","11"
"2490","D43","Tempo_dor_pernas","-0.437865574018108","128","3","10"
"2491","D43","Andar_velocidade","-0.0200686185825771","126","3","6"
"2492","D43","Dor_costas_VAS","-0.0352775101995653","125","3","53"
"2493","D43","Dor_pernas_VAS","-0.338771766615712","124","3","75"
"2494","D43","IDADE","-0.0513333445795795","132","3","67"
"2495","D43","BPI_3_v1","0.337703547227415","129","3","104"
"2496","D43","BPI_4_v1","0.128433797514386","129","3","104"
"2497","D43","BPI_5_v1","0.0339422888671358","129","3","104"
"2498","D43","BPI_6_v1","-0.0119116340228869","128","3","0"
"2499","D43","BPI_8_v1","-0.0579216840657005","95","3","62"
"2500","D43","BPI_9a_v1","0.363714207757102","81","3","71"
"2501","D43","BPI_9b_v1","0.416606921519784","81","3","71"
"2502","D43","BPI_9c_v1","-0.355692907044509","81","3","71"
"2503","D43","BPI_9d_v1","0.461192476533417","81","3","71"
"2504","D43","BPI_9e_v1","0.0402981305398677","81","3","71"
"2505","D43","BPI_9f_v1","0.0758360978663551","81","3","71"
"2506","D43","BPI_9g_v1","0.342450667105949","81","3","71"
"2507","D43","Oswestry1_v1","0.27691230485509","126","3","103"
"2508","D43","Oswestry2_v1","-0.0136388922789627","126","3","103"
"2509","D43","Oswestry3_v1","0.161877601973106","126","3","103"
"2510","D43","Oswestry4_v1","-0.0531362189264894","126","3","103"
"2511","D43","Oswestry5_v1","0.233356638433721","126","3","103"
"2512","D43","Oswestry6_v1","-0.0661899087126064","126","3","103"
"2513","D43","Oswestry7_v1","0.269619447544201","126","3","103"
"2514","D43","Oswestry8_v1","-0.130757685451253","126","3","103"
"2515","D43","Oswestry9_v1","0.120945304785837","126","3","103"
"2516","D43","Oswestry10_v1","0.115970428607663","126","3","103"
"2517","D43","Somatoria_Owestry","0.0954720428242336","126","3","103"
"2518","D43","Ord_RMDQ","0.403230603440226","68","2","65"
"2519","D43","SF12_M1_1_v1","0.112731958396149","126","3","103"
"2520","D43","SF12_M1_2_v1","-0.124342333416067","126","3","103"
"2521","D43","SF12_M1_3_v1","0.0422000398154685","126","3","103"
"2522","D43","SF12_M1_4_v1","0.0956916725450765","126","3","103"
"2523","D43","SF12_M1_5_v1","-0.0428858320506591","126","3","103"
"2524","D43","SF12_M1_6_v1","-0.00721530741237038","126","3","103"
"2525","D43","SF12_M1_7_v1","-0.112197181738271","126","3","103"
"2526","D43","SF12_M1_8_v1","0.333023595904897","126","3","103"
"2527","D43","SF12_M1_9_v1","-0.222998467762691","126","3","103"
"2528","D43","SF12_M1_10_v1","-0.315042864386468","126","3","103"
"2529","D43","SF12_M1_11_v1","-0.712067399027882","126","3","103"
"2530","D43","SF12_M1_12_v1","-0.528824915620603","126","3","103"
"2531","D44","Se_SP_haquantosanos","0.625213908456854","19","5","1"
"2532","D44","QtCirColuna","0.237276161464405","35","16","95"
"2533","D44","Trabalho_Cansativo","0.0196608152353413","94","38","7"
"2534","D44","Licenca_Tempo","-0.395458746108952","5","1","0"
"2535","D44","Tempo_dor_costas","0.304530204724946","93","38","11"
"2536","D44","Tempo_dor_pernas","0.486876358660975","93","38","10"
"2537","D44","Andar_velocidade","-0.265635180049135","92","37","6"
"2538","D44","Dor_costas_VAS","0.272169422179569","91","37","53"
"2539","D44","Dor_pernas_VAS","0.579077685676314","90","37","75"
"2540","D44","IDADE","0.159436994350561","97","38","67"
"2541","D44","BPI_3_v1","0.339354480895305","94","38","104"
"2542","D44","BPI_4_v1","0.308868898173003","94","38","104"
"2543","D44","BPI_5_v1","0.362051817039969","94","38","104"
"2544","D44","BPI_6_v1","0.312370109845665","93","38","0"
"2545","D44","BPI_8_v1","0.0272288342124701","64","34","62"
"2546","D44","BPI_9a_v1","-0.013925141260301","54","30","71"
"2547","D44","BPI_9b_v1","0.0554059185044367","54","30","71"
"2548","D44","BPI_9c_v1","0.102426270237999","54","30","71"
"2549","D44","BPI_9d_v1","0.0561106217350179","54","30","71"
"2550","D44","BPI_9e_v1","0.113368758379432","54","30","71"
"2551","D44","BPI_9f_v1","0.107086306851428","54","30","71"
"2552","D44","BPI_9g_v1","0.16630949155903","54","30","71"
"2553","D44","Oswestry1_v1","0.260818050586339","92","37","103"
"2554","D44","Oswestry2_v1","0.193851117186548","92","37","103"
"2555","D44","Oswestry3_v1","0.154467516951491","92","37","103"
"2556","D44","Oswestry4_v1","0.252003760505321","92","37","103"
"2557","D44","Oswestry5_v1","0.118762913381335","92","37","103"
"2558","D44","Oswestry6_v1","-0.0108780601722906","92","37","103"
"2559","D44","Oswestry7_v1","0.23715179298727","92","37","103"
"2560","D44","Oswestry8_v1","0.294493000989514","92","37","103"
"2561","D44","Oswestry9_v1","0.240921755714065","92","37","103"
"2562","D44","Oswestry10_v1","0.252207111076266","92","37","103"
"2563","D44","Somatoria_Owestry","0.220213254392904","92","37","103"
"2564","D44","Ord_RMDQ","0.0360891460788273","47","23","65"
"2565","D44","SF12_M1_1_v1","0.338319683991479","92","37","103"
"2566","D44","SF12_M1_2_v1","-0.311656227021564","92","37","103"
"2567","D44","SF12_M1_3_v1","-0.350132233706318","92","37","103"
"2568","D44","SF12_M1_4_v1","-0.421221400681588","92","37","103"
"2569","D44","SF12_M1_5_v1","-0.355693957110044","92","37","103"
"2570","D44","SF12_M1_6_v1","-0.359579352706849","92","37","103"
"2571","D44","SF12_M1_7_v1","-0.378233188914919","92","37","103"
"2572","D44","SF12_M1_8_v1","0.20906697826454","92","37","103"
"2573","D44","SF12_M1_9_v1","-0.322319453968534","92","37","103"
"2574","D44","SF12_M1_10_v1","-0.276658525216812","92","37","103"
"2575","D44","SF12_M1_11_v1","-0.207745927579795","92","37","103"
"2576","D44","SF12_M1_12_v1","-0.237255311998934","92","37","103"
"2577","D45","Se_SP_haquantosanos","0.315756855062262","22","2","1"
"2578","D45","QtCirColuna","0.459079694346259","47","4","95"
"2579","D45","Trabalho_Cansativo","-0.176440792282317","121","11","7"
"2580","D45","Licenca_Tempo",NA,"6","0","0"
"2581","D45","Tempo_dor_costas","0.0866012284992291","119","12","11"
"2582","D45","Tempo_dor_pernas","0.315637173401213","119","12","10"
"2583","D45","Andar_velocidade","-0.189503153878336","117","12","6"
"2584","D45","Dor_costas_VAS","0.155158631365963","116","12","53"
"2585","D45","Dor_pernas_VAS","0.649895563157046","115","12","75"
"2586","D45","IDADE","0.17638414060175","123","12","67"
"2587","D45","BPI_3_v1","0.321362179936259","120","12","104"
"2588","D45","BPI_4_v1","0.433481274723149","120","12","104"
"2589","D45","BPI_5_v1","0.377881371375146","120","12","104"
"2590","D45","BPI_6_v1","0.182318518965481","119","12","0"
"2591","D45","BPI_8_v1","-0.29225544266706","86","12","62"
"2592","D45","BPI_9a_v1","0.107444823986181","72","12","71"
"2593","D45","BPI_9b_v1","0.183216787029457","72","12","71"
"2594","D45","BPI_9c_v1","0.0973774307150576","72","12","71"
"2595","D45","BPI_9d_v1","0.285457086119001","72","12","71"
"2596","D45","BPI_9e_v1","0.0875488871642772","72","12","71"
"2597","D45","BPI_9f_v1","0.134604720725832","72","12","71"
"2598","D45","BPI_9g_v1","0.1009680648018","72","12","71"
"2599","D45","Oswestry1_v1","0.122653763930527","117","12","103"
"2600","D45","Oswestry2_v1","0.030426351614529","117","12","103"
"2601","D45","Oswestry3_v1","0.0553448260345264","117","12","103"
"2602","D45","Oswestry4_v1","0.0327279521201661","117","12","103"
"2603","D45","Oswestry5_v1","0.0494072919344465","117","12","103"
"2604","D45","Oswestry6_v1","0.0610212441879476","117","12","103"
"2605","D45","Oswestry7_v1","0.157386111435169","117","12","103"
"2606","D45","Oswestry8_v1","0.136847410136448","117","12","103"
"2607","D45","Oswestry9_v1","0.0739482242117297","117","12","103"
"2608","D45","Oswestry10_v1","0.0231984254675153","117","12","103"
"2609","D45","Somatoria_Owestry","0.0789379366902416","117","12","103"
"2610","D45","Ord_RMDQ","-0.207146476815188","63","7","65"
"2611","D45","SF12_M1_1_v1","-0.0974427706603313","117","12","103"
"2612","D45","SF12_M1_2_v1","-0.164378878119445","117","12","103"
"2613","D45","SF12_M1_3_v1","-0.144118690538661","117","12","103"
"2614","D45","SF12_M1_4_v1","-0.16490581776936","117","12","103"
